what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1462043996109
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1462043996125
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1462043996125
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1462043996125
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1462043996125
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1462043996125
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1462043996125
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1462043996125
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1462043996125
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1462043996125
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1462043996125
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1462043996125
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20110913-1156,"org.eclipse.emf.common.ui",1462043996125
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1462043996125
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1462043996140
started,bundle,org.eclipse.emf.edit,2.7.1.v20110913-1526,"org.eclipse.emf.edit",1462043996140
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20110913-1156,"org.eclipse.emf.edit.ui",1462043996140
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1462043996140
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1462043996140
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1462043996140
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1462043996140
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1462043996140
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1462043996140
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1462043996140
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.R37x_v20110714,"org.eclipse.equinox.p2.artifact.repository",1462043996140
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1462043996140
started,bundle,org.eclipse.equinox.p2.director,2.1.0.v20110504-1715,"org.eclipse.equinox.p2.director",1462043996140
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1462043996156
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1462043996156
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110510,"org.eclipse.equinox.p2.extensionlocation",1462043996156
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1462043996156
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1462043996156
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1462043996156
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1462043996156
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110511,"org.eclipse.equinox.p2.publisher.eclipse",1462043996171
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1462043996171
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1462043996171
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.R37x_v20110815-0935,"org.eclipse.equinox.p2.touchpoint.eclipse",1462043996171
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1462043996171
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1462043996171
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1462043996171
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1462043996171
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1462043996171
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1462043996187
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1462043996187
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1462043996187
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1462043996187
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1462043996187
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1462043996187
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1462043996187
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1462043996187
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1462043996187
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1462043996187
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1462043996187
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1462043996187
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1462043996187
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1462043996187
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1462043996187
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1462043996187
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1462043996187
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1462043996187
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1462043996187
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1462043996187
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1462043996187
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1462043996203
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1462043996203
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1462043996203
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1462043996203
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1462043996203
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1462043996203
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1462043996203
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1462043996203
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1462043996203
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1462043996203
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1462043996203
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1462043996203
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1462043996203
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1462043996203
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1462043996203
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1462043996203
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1462043996203
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1462043996203
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1462043996203
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1462043996203
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1462043996203
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1462043996203
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1462043996218
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1462043996218
os,sysinfo,,,"win32",1462043996218
arch,sysinfo,,,"x86",1462043996218
ws,sysinfo,,,"win32",1462043996218
locale,sysinfo,,,"en_IN",1462043996218
processors,sysinfo,,,"2",1462043996218
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1462043996218
java.runtime.version,sysinfo,,,"1.8.0_91-b14",1462043996218
java.specification.name,sysinfo,,,"Java Platform API Specification",1462043996218
java.specification.vendor,sysinfo,,,"Oracle Corporation",1462043996218
java.specification.version,sysinfo,,,"1.8",1462043996218
java.vendor,sysinfo,,,"Oracle Corporation",1462043996218
java.version,sysinfo,,,"1.8.0_91",1462043996218
java.vm.info,sysinfo,,,"mixed mode, sharing",1462043996218
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1462043996218
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1462043996218
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1462043996218
java.vm.specification.version,sysinfo,,,"1.8",1462043996218
java.vm.vendor,sysinfo,,,"Oracle Corporation",1462043996218
java.vm.version,sysinfo,,,"25.91-b14",1462043996218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462043999447
started,bundle,com.sysdeo.eclipse.tomcat,3.2.1,"com.sysdeo.eclipse.tomcat",1462044004252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1462044023478
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1462044032343
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1462044032405
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1462044035135
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1462044035276
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1462044035276
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1462044035307
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1462044035338
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1462044035369
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1462044035432
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1462044035463
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1462044035479
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1462044035525
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1462044035650
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1462044035666
started,bundle,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.ui",1462044035697
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1462044035697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044036040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044036851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044039535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044041923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044043780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044044076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044047477
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1462044073364
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1462044073535
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1462044073722
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1462044074487
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462044076079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044078592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044079730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044081852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044123425
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1462044125586
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1462044125617
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1462044125836
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1462044130239
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1462044130255
started,bundle,org.eclipse.wst.css.core,1.1.500.v201104191926,"org.eclipse.wst.css.core",1462044130910
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1462044131019
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1462044133827
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1462044134155
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1462044134233
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1462044134233
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1462044134451
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1462044137556
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462044137712
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462044138258
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462044143062
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462044146012
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1462044148243
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1462044150817
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1462044150817
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1462044150848
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1462044151940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044172113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044172659
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1462044172721
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1462044172721
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1462044172783
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1462044172783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044173251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044178963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044185267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1462044190025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044233928
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462044237581
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462044246083
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462044247299
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462044247487
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462044248750
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462044252447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044265370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044265713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044265915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044280905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044289002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044290583
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1462044292330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044296872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044296997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044297195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044326324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044346432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044370743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044374518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044374690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044374862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044501122
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462044507300
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462044518602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044526454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044526579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044526801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044533930
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462044541387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044544039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044545599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462044548925
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462044550831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044552172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044554358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462044557494
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462044560224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044564514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044565198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044565403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044579547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1462044596822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462044601658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044612028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044681033
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1462044681674
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1462044681705
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1462044681799
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1462044682159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044684322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044698614
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1462044698614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044707274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044810789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044832513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044832685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044832919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044862453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044871633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044871742
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044871933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044936123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044939650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044941834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044946909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044947018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044947238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044954477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462044955522
